scientific_name,is_invasive,ph_source,inat_taxon_id,growth_rate_Rapid
Agrostis salaziensis,0,genus_inferred,,False
Agrostis barceloi,0,genus_inferred,,False
Agrostis basalis,0,genus_inferred,,False
Agrostis pilosula,0,genus_inferred,,False
Agrostis bettyae,0,genus_inferred,,False
Agrostis trichodes,0,genus_inferred,,False
Agrostis boliviana,0,genus_inferred,,False
Agrostis boormanii,0,genus_inferred,,False
Agrostis reuteri,0,species_exact,,False
Agrostis reuteri subsp. reuteri,0,genus_inferred,,False
Agrostis reuteri subsp. botelhoi,0,genus_inferred,,False
Agrostis bourgaei,0,genus_inferred,,False
Agrostis boyacensis,0,genus_inferred,,False
Agrostis brachyathera,0,genus_inferred,,False
Muhlenbergia ciliata,0,genus_inferred,,False
Calamagrostis breviglumis,0,genus_inferred,,False
Agrostis nervosa,0,genus_inferred,140192.0,False
Calamagrostis rigescens,0,genus_inferred,,False
Agrostis gracilifolia,0,genus_inferred,,False
Agrostis gracilifolia subsp. gracilifolia,0,genus_inferred,,False
Agrostis gracilifolia subsp. parviflora,0,genus_inferred,,False
Agrostis gracilifolia subsp. bryophila,0,genus_inferred,,False
Agrostis burmanica,0,genus_inferred,,False
Agrostis kilimandscharica,0,genus_inferred,,False
Calamagrostis preslii,0,genus_inferred,,False
Agrostis calderoniae,0,genus_inferred,,False
Calamagrostis nardifolia,0,genus_inferred,,False
Agrostis pourretii,0,species_exact,,False
Agrostis carmichaelii,0,genus_inferred,,False
Deschampsia cespitosa subsp. mezensis,0,genus_inferred,,False
Deschampsia cespitosa subsp. wilhelmsii,0,genus_inferred,,False
Deschampsia cespitosa subsp. sikkimensis,0,genus_inferred,,False
Deschampsia cespitosa subsp. macrothyrsa,0,genus_inferred,,False
Deschampsia cespitosa subsp. parviflora,0,species_exact,,False
Deschampsia cespitosa subsp. holciformis,0,species_exact,,False
Deschampsia cespitosa subsp. cespitosa,0,species_exact,,False
Deschampsia cespitosa subsp. paludosa,0,genus_inferred,,False
Deschampsia cespitosa subsp. septentrionalis,0,species_exact,,False
Deschampsia cespitosa subsp. pamirica,0,genus_inferred,,False
Agrostis trachyphylla,0,genus_inferred,,False
Puccinellia walkeri,0,genus_inferred,,False
Agrostis umbellata,0,genus_inferred,,False
Agrostis philippiana,0,genus_inferred,,False
Agrostis clemensiorum,0,genus_inferred,,False
Agrostis comorensis,0,genus_inferred,,False
Agrostis meyenii,0,genus_inferred,,False
Agrostis continuata,0,genus_inferred,,False
Agrostis sinocontracta,0,genus_inferred,,False
Calamagrostis neocontracta,0,genus_inferred,,False
Calamagrostis tolucensis,0,genus_inferred,,False
Calamagrostis quadriseta,0,genus_inferred,,False
Agrostis cypricola,0,genus_inferred,,False
Calamagrostis debilis,0,genus_inferred,,False
Agrostis decaryana,0,genus_inferred,,False
Calamagrostis decipiens,0,genus_inferred,,False
Agrostis serranoi,0,genus_inferred,,False
Agrostis delislei,0,genus_inferred,,False
Calamagrostis austrodensa,0,genus_inferred,,False
Agrostis sclerophylla,0,genus_inferred,,False
Agrostis diemenica,0,genus_inferred,,False
Agrostis dimorpholemma,0,genus_inferred,,False
Agrostis sikkimensis,0,genus_inferred,,False
Agrostis divaricatissima,0,genus_inferred,,False
Agrostis dshungarica,0,genus_inferred,,False
Agrostis durieui,0,species_exact,,False
Agrostis dyeri,0,genus_inferred,140238.0,False
Agrostis tenerrima,0,species_exact,,False
Agrostis elliotii,0,genus_inferred,,False
Deschampsia eminens,0,genus_inferred,,False
Deschampsia eminens var. inclusa,0,genus_inferred,,False
Deschampsia eminens var. eminens,0,genus_inferred,,False
Deschampsia eminens var. fulva,0,genus_inferred,,False
Agrostis emirnensis,0,genus_inferred,,False
Calamagrostis epigejos,1,species_exact,204260.0,False
Agrostis tileni,0,genus_inferred,,False
Agrostis exserta,0,genus_inferred,,False
Sporobolus pyramidalis,0,genus_inferred,,False
Agrostis filipes,0,genus_inferred,,False
Agrostis flaccida,0,genus_inferred,,False
Agrostis foliata,0,genus_inferred,,False
Calamagrostis frigida,0,genus_inferred,,False
Agrostis leptotricha,0,genus_inferred,,False
Antinoria agrostidea,0,species_exact,,False
Agrostis gariana,0,genus_inferred,,False
Agrostis muelleriana,0,genus_inferred,,False
Agrostis ghiesbreghtii,0,genus_inferred,,False
Agrostis goughensis,0,genus_inferred,,False
Agrostis gracililaxa,0,genus_inferred,,False
Agrostis gracililaxa var. mutica,0,genus_inferred,,False
Agrostis gracililaxa subsp. gracililaxa,0,genus_inferred,,False
Muhlenbergia quadridentata,0,genus_inferred,,False
Agrostis producta,0,genus_inferred,,False
Agrostis griffithiana,0,genus_inferred,,False
Calamagrostis gunniana,0,genus_inferred,,False
Agrostis hideoi,0,genus_inferred,,False
Agrostis hesperica,0,species_exact,,False
Agrostis micrantha,0,genus_inferred,,False
Agrostis hirta,0,genus_inferred,,False
Agrostis holgateana,0,genus_inferred,,False
Agrostis hookeriana,0,genus_inferred,,False
Agrostis hugoniana,0,genus_inferred,,False
Agrostis humbertii,0,genus_inferred,,False
Agrostis hygrometrica,0,genus_inferred,,False
Agrostis imbecilla,0,genus_inferred,,False
Agrostis imberbis,0,genus_inferred,,False
Muhlenbergia implicata,0,genus_inferred,,False
Agrostis inaequiglumis,0,genus_inferred,,False
Agrostis innominata,0,genus_inferred,,False
Agrostis insularis,0,genus_inferred,,False
Sporobolus spicatus,0,genus_inferred,,False
Agrostis isopholis,0,genus_inferred,,False
Agrostis jahnii,0,genus_inferred,,False
Sporobolus pilifer,0,genus_inferred,,False
Agrostis joyceae,0,genus_inferred,,False
Agrostis juressi,0,genus_inferred,,False
Agrostis keniensis,0,genus_inferred,,False
Agrostis kolymensis,0,genus_inferred,,False
Agrostis korczaginii,0,genus_inferred,,False
Agrostis kurczenkoae,0,genus_inferred,,False
Muhlenbergia pubescens,0,genus_inferred,,False
Agrostis lazica,0,genus_inferred,,False
Agrostis lehmannii,0,genus_inferred,,False
Agrostis lenis,0,genus_inferred,,False
Agrostis liebmannii,0,genus_inferred,,False
Agrostis longiberbis,0,genus_inferred,,False
Agrostis mackliniae,0,genus_inferred,,False
Agrostis mannii,0,genus_inferred,,False
Agrostis mannii subsp. mannii,0,genus_inferred,,False
Agrostis mannii subsp. aethiopica,0,genus_inferred,,False
Agrostis marojejyensis,0,genus_inferred,,False
Agrostis masafuerana,0,genus_inferred,,False
Agrostis media,0,genus_inferred,,False
Calamagrostis meridensis,0,genus_inferred,,False
Agrostis merxmuelleri,0,genus_inferred,,False
Agrostis montevidensis,0,genus_inferred,,False
Muhlenbergia mucronata,0,genus_inferred,,False
Agrostis munroana,0,genus_inferred,,False
Agrostis muscosa,0,genus_inferred,,False
Agrostis musjidii,0,genus_inferred,,False
Calamagrostis diffusa,0,genus_inferred,,False
Agrostis neshatajevae,0,genus_inferred,,False
Agrostis nevadensis,0,genus_inferred,,False
Agrostis nevskii,0,genus_inferred,,False
Agrostis nipponensis,0,genus_inferred,,False
Calamagrostis crassiuscula,0,genus_inferred,,False
Agrostis novogaliciana,0,genus_inferred,,False
Agrostis oresbia,0,genus_inferred,,False
Agrostis pallescens,0,genus_inferred,,False
Calamagrostis parsana,0,genus_inferred,,False
Sporobolus minutus,0,genus_inferred,,False
Agrostis uliginosa,0,genus_inferred,,False
Agrostis paulsenii,0,genus_inferred,,False
Agrostis pendryi,0,genus_inferred,,False
Agrostis peninsularis,0,genus_inferred,,False
Agrostis personata,0,genus_inferred,,False
Agrostis peschkovae,0,genus_inferred,,False
Agrostis petriei,0,genus_inferred,140229.0,False
Agrostis pilgeriana,0,genus_inferred,,False
Agrostis pittieri,0,genus_inferred,,False
Agrostis platensis,0,genus_inferred,,False
Agrostis pleiophylla,0,genus_inferred,,False
Agrostis propinqua,0,genus_inferred,,False
Sporobolus pulchellus,0,genus_inferred,,False
Calamagrostis recta,0,genus_inferred,,False
Calamagrostis rosea,0,genus_inferred,,False
Agrostis rosei,0,genus_inferred,,False
Agrostis salsa,0,genus_inferred,,False
Agrostis scabrifolia,0,genus_inferred,,False
Agrostis schaffneri,0,genus_inferred,,False
Agrostis schischkinii,0,genus_inferred,,False
Agrostis schmidii,0,genus_inferred,,False
Agrostis sesquiflora,0,genus_inferred,,False
Agrostis sichotensis,0,genus_inferred,,False
Agrostis sinorupestris,0,genus_inferred,,False
Calamagrostis villosa,0,species_exact,,False
Agrostis subpatens,0,genus_inferred,,False
Agrostis subrepens,0,genus_inferred,,False
Agrostis subulata,0,genus_inferred,,False
Agrostis subulifolia,0,genus_inferred,140246.0,False
Agrostis tateyamensis,0,genus_inferred,,False
Agrostis taylorii,0,genus_inferred,,False
Agrostis thompsoniae,0,genus_inferred,,False
Agrostis tibestica,0,genus_inferred,,False
Agrostis virescens,0,genus_inferred,,False
Agrostis trachychlaena,0,genus_inferred,140220.0,False
Agrostis trisetoides,0,genus_inferred,,False
Agrostis tsaratananensis,0,genus_inferred,,False
Agrostis tsiafajavonensis,0,genus_inferred,,False
Agrostis tsitondroinensis,0,genus_inferred,,False
Agrostis tuvinica,0,genus_inferred,,False
Agrostis volkensii,0,genus_inferred,,False
Agrostis ushae,0,genus_inferred,,False
Digitaria leucites,0,genus_inferred,208772.0,False
Agrostis venezuelana,0,genus_inferred,,False
Agrostis venusta,0,genus_inferred,,False
Agrostis wacei,0,genus_inferred,,False
Calamagrostis youngii,0,genus_inferred,,False
Agrostis zenkeri,0,genus_inferred,,False
Panicum sparsicomum,0,genus_inferred,,False
Agrostis × amurensis,0,genus_inferred,,False
Agrostis × bjoerkmannii,0,genus_inferred,,False
Agrostis × castriferrei,0,genus_inferred,,False
Agrostis × subclavata,0,genus_inferred,,False
Agrostis × clavatiformis,0,genus_inferred,,False
Agrostis × fouilladeana,0,genus_inferred,,False
Agrostis × sanionis,0,genus_inferred,,False
Agrostis × gigantifera,0,genus_inferred,,False
Agrostis × hegetschweileri,0,genus_inferred,,False
Agrostis × ussuriensis,0,genus_inferred,,False
Agrostis × murbeckii,0,genus_inferred,,False
Agrostis × novograblenovii,0,genus_inferred,,False
Agrostis × paramushirensis,0,genus_inferred,,False
Agrostis × stebleri,0,genus_inferred,,False
Agrostis × torgesii,0,genus_inferred,,False
Avenella flexuosa subsp. flexuosa,0,species_exact,,False
Poa diaphora var. songarica,0,genus_inferred,,False
Poa diaphora var. alpina,0,genus_inferred,,False
Poa diaphora var. diaphora,0,genus_inferred,,False
Deschampsia antarctica,0,genus_inferred,,False
Deschampsia argentea,0,genus_inferred,,False
Eragrostis collina,0,genus_inferred,,False
Deschampsia berteroniana,0,genus_inferred,,False
Poa secunda var. scabrella,0,genus_inferred,,False
Poa secunda var. nevadensis,0,genus_inferred,,False
Poa secunda var. gracillima,0,genus_inferred,,False
Poa secunda var. ampla,0,genus_inferred,,False
Poa secunda subsp. secunda,0,species_exact,,True
Poa alopecurus,0,genus_inferred,,False
Deschampsia kingii,0,genus_inferred,,False
Calamagrostis gayana,0,genus_inferred,,False
Antinoria insularis,0,species_exact,,False
Deschampsia parvula,0,genus_inferred,,False
Poa cucullata,0,genus_inferred,,False
Puccinellia preslii,0,genus_inferred,,False
Poa serpana,0,genus_inferred,,False
Alopecurus japonicus,0,genus_inferred,,False
Alopecurus textilis,0,genus_inferred,,False
Alopecurus albovii,0,genus_inferred,,False
Alopecurus pratensis subsp. laguriformis,0,genus_inferred,,False
Alopecurus pratensis subsp. pratensis,0,genus_inferred,,False
Alopecurus pratensis subsp. alpestris,0,genus_inferred,,False
Alopecurus gerardii,0,species_exact,,False
Alopecurus gerardii var. cassius,0,genus_inferred,,False
Alopecurus gerardii var. gerardii,0,genus_inferred,,False
Alopecurus anatolicus,0,genus_inferred,,False
Alopecurus utriculatus subsp. utriculatus,0,genus_inferred,,False
Alopecurus utriculatus subsp. gaziantepicus,0,genus_inferred,,False
Alopecurus utriculatus subsp. malatyaensis,0,genus_inferred,,False
Alopecurus utriculatus subsp. anthoxanthoides,0,genus_inferred,,False
Alopecurus apiatus,0,genus_inferred,,False
Alopecurus baptarrhenius,0,genus_inferred,,False
Alopecurus bonariensis,0,genus_inferred,,False
Alopecurus borii,0,genus_inferred,,False
Alopecurus bornmuelleri,0,genus_inferred,,False
Alopecurus brachystachyus,0,genus_inferred,,False
Alopecurus glacialis,0,genus_inferred,,False
Alopecurus ponticus,0,genus_inferred,,False
Alopecurus davisii,0,genus_inferred,,False
Alopecurus goekyigitianus,0,genus_inferred,,False
Alopecurus nepalensis,0,genus_inferred,,False
Alopecurus heleochloides,0,genus_inferred,,False
Alopecurus himalaicus,0,genus_inferred,140196.0,False
Alopecurus hitchcockii,0,genus_inferred,,False
Alopecurus laguroides,0,genus_inferred,,False
Alopecurus lanatus,0,genus_inferred,,False
Alopecurus longiaristatus,0,genus_inferred,,False
Alopecurus mucronatus,0,genus_inferred,,False
Alopecurus setarioides,0,genus_inferred,,False
Alopecurus turczaninovii,0,genus_inferred,,False
Alopecurus × brachystylus,0,genus_inferred,,False
Alopecurus × haussknechtianus,0,genus_inferred,,False
Alopecurus × marssonii,0,genus_inferred,,False
Alopecurus × turicensis,0,genus_inferred,,False
Alopecurus × plettkei,0,genus_inferred,,False
Alopecurus × winklerianus,0,genus_inferred,,False
Stipa ambigua,0,genus_inferred,,False
Stipa brevipes,0,genus_inferred,,False
Calamagrostis arenaria,0,species_exact,,False
Calamagrostis arenaria subsp. arenaria,0,genus_inferred,,False
Calamagrostis breviligulata,0,genus_inferred,,False
Calamagrostis × baltica,0,genus_inferred,,False
Festuca carpatica,0,species_exact,,False
Stipa bomanii,0,genus_inferred,,False
Stipa hans-meyeri,0,genus_inferred,,False
Stipa henrardiana,0,genus_inferred,,False
Nassella mucronata,0,genus_inferred,,False
Stipa obtusa,0,genus_inferred,,False
Stipa rigidiseta,0,genus_inferred,,False
Stipa rosea,0,genus_inferred,,False
Stipa venusta,0,genus_inferred,,False
Andropogon africanus,0,genus_inferred,,False
Andropogon bourgaei,0,genus_inferred,,False
Andropogon kelleri,0,genus_inferred,,False
Sorghum nitidum,0,genus_inferred,,False
Calamagrostis fauriei,0,genus_inferred,,False
Andropogon abyssinicus,0,genus_inferred,,False
Andropogon aequatoriensis,0,genus_inferred,,False
Andropogon gayanus var. polycladus,0,genus_inferred,,False
Andropogon gayanus var. tridentatus,0,genus_inferred,,False
Andropogon gayanus var. gayanus,0,genus_inferred,,False
Andropogon gayanus var. bisquamulatus,0,genus_inferred,,False
Andropogon alopecurus,0,genus_inferred,,False
Andropogon amethystinus,0,genus_inferred,,False
Andropogon glaucescens,0,genus_inferred,,False
Andropogon andringitrensis,0,genus_inferred,,False
Andropogon angustatus,0,genus_inferred,,False
Andropogon appendiculatus,0,genus_inferred,,False
Andropogon arenarius,0,genus_inferred,,False
Andropogon eucomus,0,genus_inferred,,False
Andropogon eucomus subsp. eucomus,0,genus_inferred,,False
Andropogon eucomus subsp. huillensis,0,genus_inferred,,False
Andropogon aridus,0,genus_inferred,,False
Andropogon polyptychos,0,genus_inferred,,False
Andropogon chinensis,0,genus_inferred,,False
Andropogon auriculatus,0,genus_inferred,,False
Sorghum laxiflorum,0,genus_inferred,,False
Andropogon barretoi,0,genus_inferred,,False
Andropogon bentii,0,genus_inferred,140221.0,False
Hyparrhenia dichroa,0,species_exact,,True
Andropogon brasiliensis,0,genus_inferred,,False
Andropogon brazzae,0,genus_inferred,,False
Andropogon gabonensis,0,genus_inferred,,False
Andropogon burmanicus,0,genus_inferred,,False
Andropogon tenuiberbis,0,genus_inferred,,False
Andropogon canaliculatus,0,genus_inferred,,False
Andropogon carinatus,0,genus_inferred,,False
Andropogon perligulatus,0,genus_inferred,,False
Andropogon chevalieri,0,genus_inferred,,False
Andropogon gerardi,0,genus_inferred,121968.0,False
Andropogon gerardi var. hondurensis,0,genus_inferred,,False
Andropogon gerardi var. gerardi,0,genus_inferred,,False
Andropogon chrysostachyus,0,genus_inferred,,False
Andropogon schirensis,0,genus_inferred,,False
Andropogon columbiensis,0,genus_inferred,,False
Sorghum controversum,0,genus_inferred,,False
Andropogon cordatus,0,genus_inferred,,False
Andropogon crassus,0,genus_inferred,,False
Andropogon cretaceus,0,genus_inferred,,False
Andropogon pohlianus,0,genus_inferred,,False
Andropogon crossotos,0,genus_inferred,,False
Andropogon crucianus,0,genus_inferred,,False
Andropogon cumulicola,0,genus_inferred,,False
Bouteloua curtipendula var. tenuis,0,genus_inferred,,False
Andropogon curvifolius,0,genus_inferred,,False
Andropogon pumilus,0,genus_inferred,,False
Andropogon distachyos,0,species_exact,,False
Andropogon diuturnus,0,genus_inferred,,False
Andropogon durifolius,0,genus_inferred,,False
Andropogon eremicus,0,species_exact,,False
Andropogon ternatus,0,genus_inferred,,False
Andropogon exaratus,0,genus_inferred,,False
Andropogon festuciformis,0,genus_inferred,,False
Andropogon mannii,0,genus_inferred,,False
Andropogon glaucophyllus,0,genus_inferred,,False
Andropogon glaziovii,0,genus_inferred,,False
Andropogon greenwayi,0,genus_inferred,,False
Andropogon munroi,0,genus_inferred,,False
Andropogon heterantherus,0,genus_inferred,,False
Andropogon hypogynus,0,genus_inferred,,False
Andropogon ibityensis,0,genus_inferred,,False
Andropogon imerinensis,0,genus_inferred,,False
Andropogon incomptus,0,genus_inferred,,False
Andropogon indetonsus,0,genus_inferred,,False
Andropogon ingratus,0,genus_inferred,,False
Andropogon insolitus,0,genus_inferred,,False
Sorghum intrans,0,genus_inferred,,False
Andropogon itremoensis,0,genus_inferred,,False
Andropogon ivohibensis,0,genus_inferred,,False
Andropogon ivorensis,0,genus_inferred,,False
Andropogon lacunosus,0,genus_inferred,,False
Andropogon lehmannii,0,genus_inferred,,False
Andropogon leprodes,0,genus_inferred,,False
Andropogon ligulatus,0,genus_inferred,,False
Andropogon lima,0,genus_inferred,,False
Andropogon lividus,0,genus_inferred,,False
Andropogon macrophyllus,0,genus_inferred,,False
Andropogon macrothrix,0,genus_inferred,,False
Andropogon trichozygus,0,genus_inferred,,False
Andropogon miamiensis,0,genus_inferred,,False
Andropogon monocladus,0,genus_inferred,,False
Andropogon multiflorus,0,genus_inferred,,False
Andropogon palustris,0,genus_inferred,,False
Sorghum purpureosericeum,0,genus_inferred,,False
Andropogon vetus,0,genus_inferred,,False
Andropogon pinguipes,0,genus_inferred,,False
Andropogon pringlei,0,genus_inferred,,False
Andropogon pseudapricus,0,genus_inferred,,False
Andropogon pteropholis,0,genus_inferred,,False
Andropogon pungens,0,genus_inferred,,False
Andropogon pusillus,0,genus_inferred,,False
Andropogon textilis,0,genus_inferred,,False
Sorghum stipoideum,0,genus_inferred,139969.0,False
Andropogon scabriglumis,0,genus_inferred,,False
Andropogon selloanus,0,genus_inferred,,False
Andropogon tectorum,0,genus_inferred,,False
Andropogon thorelii,0,genus_inferred,,False
Andropogon tolimensis,0,genus_inferred,,False
Sorghum trichocladum,0,genus_inferred,,False
Andropogon tsaratananensis,0,genus_inferred,,False
Andropogon urbanianus,0,genus_inferred,,False
Andropogon × catarinensis,0,genus_inferred,,False
Andropogon × coloratus,0,genus_inferred,,False
Sorghum × drummondii,0,species_exact,,True
Andropogon × guaraniticus,0,genus_inferred,,False
Andropogon × lindmanii,0,genus_inferred,,False
Andropogon × paraguariensis,0,genus_inferred,,False
Andropogon × subtilior,0,genus_inferred,,False
Leymus tianschanicus,0,genus_inferred,,False
Leymus divaricatus,0,genus_inferred,,False
Leymus flexilis,0,genus_inferred,,False
Bromus fasciculatus,0,genus_inferred,140193.0,False
Bromus haussknechtii,0,genus_inferred,,False
Bromus rubens subsp. kunkelii,0,genus_inferred,,False
Bromus rubens subsp. rubens,0,species_exact,,True
Bromus moeszii,0,genus_inferred,,False
Bromus × granatensis,0,genus_inferred,,False
Poa epileuca,0,genus_inferred,,False
Digitaria setifolia,0,genus_inferred,,False
Poa lepidula,0,genus_inferred,,False
Anthoxanthum nipponicum,0,species_exact,,False
Patzkea paniculata,0,species_exact,,False
Poa hitchcockiana,0,genus_inferred,,False
Poa sanchez-vegae,0,genus_inferred,,False
Stipa keniensis,0,genus_inferred,,False
Arrhenatherum elatius subsp. bulbosum,0,species_exact,,False
Arrhenatherum elatius subsp. elatius,0,species_exact,,False
Helictochloa bromoides,0,species_exact,,False
Helictotrichon convolutum,0,genus_inferred,,False
Helictotrichon cycladum,0,genus_inferred,,False
Helictotrichon decorum,0,genus_inferred,,False
Helictotrichon delavayi,0,genus_inferred,,False
Helictotrichon desertorum,0,genus_inferred,,False
Helictotrichon fedtschenkoi,0,genus_inferred,140155.0,False
Helictotrichon filifolium,0,genus_inferred,,False
Helictotrichon macrostachyum,0,genus_inferred,,False
Helictotrichon mongolicum,0,genus_inferred,,False
Helictotrichon sedenense,0,species_exact,,False
Helictotrichon parlatorei,0,species_exact,,False
Helictochloa pratensis,0,species_exact,,False
Helictotrichon setaceum,0,species_exact,,False
Helictochloa marginata,0,species_exact,,False
Bambusa balcooa,0,species_exact,,True
Calamagrostis fibrovaginata,0,genus_inferred,,False
Arundo plinii,0,species_exact,,False
Calamagrostis effusa,0,genus_inferred,,False
Calamagrostis eriantha,0,genus_inferred,,False
Poa poiformis,0,genus_inferred,,False
Calamagrostis ligulata,0,genus_inferred,,False
Calamagrostis planifolia,0,genus_inferred,,False
Calamagrostis purpurascens subsp. purpurascens,0,genus_inferred,,False
Calamagrostis purpurascens subsp. laricina,0,genus_inferred,,False
Muhlenbergia tenella,0,genus_inferred,,False
Poa triodioides,0,genus_inferred,,False
Calamagrostis × acutiflora,0,genus_inferred,,False
Calamagrostis × strigosa,0,genus_inferred,,False
Elymus hystrix var. piedmontanus,0,genus_inferred,,False
Elymus coreanus,0,genus_inferred,,False
Leymus duthiei,0,genus_inferred,,False
Leymus duthiei var. duthiei,0,genus_inferred,,False
Leymus duthiei var. japonicus,0,genus_inferred,,False
Leymus komarovii,0,genus_inferred,,False
Leymus sibiricus,0,genus_inferred,,False
Festuca incurva,0,genus_inferred,,False
Bouteloua disticha,0,genus_inferred,,False
Bouteloua media,0,genus_inferred,,False
Bouteloua megapotamica,0,genus_inferred,,False
Bouteloua scabra,0,genus_inferred,,False
Bouteloua polymorpha,0,genus_inferred,,False
Bouteloua reederorum,0,genus_inferred,,False
Bouteloua triaena,0,genus_inferred,,False
Puccinellia angusta,0,genus_inferred,,False
Puccinellia gigantea,0,genus_inferred,,False
Puccinellia argentinensis,0,genus_inferred,,False
Puccinellia festuciformis,0,species_exact,,False
Puccinellia biflora,0,genus_inferred,,False
Puccinellia bulbosa,0,genus_inferred,,False
Diplachne fusca subsp. fascicularis,0,species_exact,,True
Diplachne fusca subsp. uninervia,0,species_exact,,False
Puccinellia poecilantha,0,genus_inferred,,False
Puccinellia choresmica,0,genus_inferred,,False
Puccinellia convoluta,0,genus_inferred,,False
Puccinellia diffusa,0,genus_inferred,,False
Puccinellia dolicholepis,0,genus_inferred,,False
Poa fendleriana subsp. longiligula,0,species_exact,,False
Poa fendleriana subsp. fendleriana,0,species_exact,,False
Puccinellia grossheimiana,0,genus_inferred,,False
Puccinellia hackeliana,0,genus_inferred,,False
Puccinellia iberica,0,genus_inferred,,False
Puccinellia intermedia,0,genus_inferred,,False
Puccinellia jenisseiensis,0,genus_inferred,,False
Puccinellia magellanica,0,genus_inferred,,False
Puccinellia macranthera,0,genus_inferred,,False
Puccinellia macropus,0,genus_inferred,,False
Puccinellia glaucescens,0,genus_inferred,,False
Puccinellia pamirica,0,genus_inferred,,False
Puccinellia pusilla,0,genus_inferred,140082.0,False
Puccinellia pauciramea,0,genus_inferred,,False
Puccinellia roshevitsiana,0,genus_inferred,,False
Puccinellia skottsbergii,0,genus_inferred,,False
Puccinellia subspicata,0,genus_inferred,,False
Puccinellia tenuiflora,0,genus_inferred,,False
Puccinellia tenuissima,0,genus_inferred,,False
Puccinellia × pannonica,0,genus_inferred,,False
Helictochloa versicolor,0,species_exact,,False
Avena aemulans,0,genus_inferred,,False
Avena sterilis subsp. ludoviciana,0,genus_inferred,,False
Avena sterilis subsp. sterilis,0,genus_inferred,,False
Avena agadiriana,0,genus_inferred,,False
Danthonia chilensis,0,genus_inferred,,False
Avena atlantica,0,genus_inferred,,False
Avena ventricosa,0,genus_inferred,,False
Helictotrichon cantabricum,0,genus_inferred,,False
Avena chinensis,0,species_exact,,False
Avena clauda,0,genus_inferred,,False
Helictotrichon sempervirens,0,species_exact,,False
Helictotrichon hideoi,0,genus_inferred,,False
Avena insularis,0,genus_inferred,,False
Helictotrichon leianthum,0,genus_inferred,,False
Avena longiglumis,0,genus_inferred,,False
Bromus hordeaceus subsp. divaricatus,0,genus_inferred,,False
Bromus hordeaceus subsp. thominei,0,genus_inferred,,False
Bromus hordeaceus subsp. longipedicellatus,0,genus_inferred,,False
Bromus hordeaceus subsp. hordeaceus,0,species_exact,,True
Avena murphyi,0,genus_inferred,,False
Helictotrichon polyneurum,0,genus_inferred,,False
Avena prostrata,0,genus_inferred,,False
Danthonia intermedia subsp. intermedia,0,genus_inferred,,False
Danthonia intermedia subsp. riabuschinskii,0,genus_inferred,,False
Helictotrichon sarracenorum,0,genus_inferred,,False
Avena saxatilis,0,species_exact,,False
Helictotrichon hissaricum,0,genus_inferred,,False
Helictotrichon krylovii,0,genus_inferred,,False
Helictotrichon tianschanicum,0,genus_inferred,,False
Helictotrichon tibeticum,0,genus_inferred,,False
Avena vaviloviana,0,genus_inferred,,False
Avena volgensis,0,genus_inferred,,False
Muhlenbergia biloba,0,genus_inferred,,False
Muhlenbergia speciosa,0,genus_inferred,,False
Moorochloa eruciformis,0,species_exact,,False
Bellardiochloa variegata,0,species_exact,,False
Muhlenbergia shepherdii,0,genus_inferred,,False
Muhlenbergia tricholepis,0,genus_inferred,,False
Bromus pumilio,0,genus_inferred,,False
Bouteloua alamosana,0,genus_inferred,,False
Bouteloua annua,0,genus_inferred,,False
Bouteloua bracteata,0,genus_inferred,202493.0,False
Bouteloua chasei,0,genus_inferred,,False
Bouteloua distans,0,genus_inferred,,False
Bouteloua elata,0,genus_inferred,142879.0,False
Bouteloua erecta,0,genus_inferred,,False
Bouteloua eriostachya,0,genus_inferred,,False
Bouteloua griffithsii,0,genus_inferred,,False
Bouteloua herrera-arrietae,0,genus_inferred,,False
Bouteloua johnstonii,0,genus_inferred,,False
Bouteloua karwinskyi,0,genus_inferred,,False
Bouteloua mexicana,0,genus_inferred,,False
Bouteloua multifida,0,genus_inferred,,False
Bouteloua nervata,0,genus_inferred,,False
Bouteloua pedicellata,0,genus_inferred,,False
Bouteloua purpurea,0,genus_inferred,,False
Bouteloua reflexa,0,genus_inferred,,False
Bouteloua stolonifera,0,genus_inferred,,False
Bouteloua swallenii,0,genus_inferred,,False
Bouteloua vaneedenii,0,genus_inferred,,False
Bouteloua varia,0,genus_inferred,,False
Bouteloua williamsii,0,genus_inferred,,False
Echinochloa callopus,0,genus_inferred,,False
Panicum comorense,0,genus_inferred,140133.0,False
Echinochloa colonum,1,genus_inferred,76755.0,False
Echinochloa rotundiflora,0,genus_inferred,,False
Muhlenbergia diversiglumis,0,genus_inferred,,False
Brachypodium arbuscula,0,genus_inferred,,False
Brachypodium bolusii,0,genus_inferred,,False
Brachypodium mexicanum,0,genus_inferred,,False
Bromus commutatus subsp. commutatus,0,genus_inferred,,False
Bromus commutatus subsp. neglectus,0,genus_inferred,,False
Brachypodium flexum,0,genus_inferred,,False
Brachypodium glaucovirens,0,species_exact,,False
Brachypodium humbertianum,0,genus_inferred,,False
Brachypodium kawakamii,0,genus_inferred,,False
Brachypodium kotschyi,0,genus_inferred,,False
Brachypodium madagascariense,0,genus_inferred,,False
Brachypodium peregrinum,0,genus_inferred,,False
Brachypodium perrieri,0,genus_inferred,,False
Brachypodium pringlei,0,genus_inferred,,False
Brachypodium × ambrosii,0,genus_inferred,,False
